Region,Year,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
Golfito,2001,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2001,Calamar,0,0,102,256,0,0,0,0,36,0,0,255,649
Golfito,2001,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2001,Pianguas,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2001,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2001,Aleta Tiburon,485,367,1079,867,146,180,94,188,97,153,228,103,3987
Golfito,2001,Filet,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2001,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2001,Cangrejo,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2001,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Primera Grande,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Primera Pequena,11489,21878,17399,19483,22669,18797,15062,10864,11633,14543,14299,17975,196091
Mar Caribe,2001,Clasificado,10648,10790,33289,30665,40415,21416,17695,13033,16634,18022,15627,14393,242627
Mar Caribe,2001,Chatarra,11675,5384,1447,941,676,2461,6364,1967,1686,2503,44473,63507,143084
Mar Caribe,2001,Agria Cola,0,0,0,6,0,0,0,0,8,0,3,0,17
Mar Caribe,2001,Cabrilla,20,0,15,56,15,67,42,32,47,42,0,0,336
Mar Caribe,2001,Pargo Seda,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Dorado,0,0,0,0,0,0,0,0,0,19,0,0,19
Mar Caribe,2001,Marlin Blanco,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Marlin Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Treacher,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Pez Vela,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Pez Espada,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Sardina,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Atun,0,0,0,527,829,465,464,0,271,35,39,71,2701
Mar Caribe,2001,Cazon,3061,4332,3872,4860,3486,5924,8420,3710,4034,5795,5845,6037,59376
Mar Caribe,2001,Posta,1198,1474,2940,4020,1371,2917,4477,3052,2841,2898,1061,568,28817
Mar Caribe,2001,Maco,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Camaron Blanco,128,141,267,348,104,130,125,43,73,73,0,0,1432
Mar Caribe,2001,Camaron Cafe,0,0,0,0,1299,0,0,0,0,0,0,0,1299
Mar Caribe,2001,Camaron Rosado,435,822,1032,1063,0,897,961,580,944,903,686,855,9178
Mar Caribe,2001,Camaron Fidel,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Camaron Camello,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Camaron Real,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Camaron Titi,2173,2519,11748,8805,9365,6396,3056,1254,5496,9533,7248,3522,71115
Mar Caribe,2001,Langosta Pacifica,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Langosta Caribe,16637,3165,558,572,812,452,1374,1922,1861,1460,1543,8257,38613
Mar Caribe,2001,Calamar,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Pulpo,0,0,0,0,0,0,0,0,0,3,0,0,3
Mar Caribe,2001,Pianguas,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Aleta Tiburon,48,65,107,169,69,137,113,72,79,76,25,19,979
Mar Caribe,2001,Filet,0,0,0,0,0,0,0,0,0,115,0,0,115
Mar Caribe,2001,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Cangrejo,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2001,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,2000,Primera Grande,0,0,0,0,7,0,0,0,37,6,17,0,67
Guanacaste,2000,Primera Pequena,8068,9812,8535,6300,11954,13015,17143,17415,14437,11759,10600,10719,139757
Guanacaste,2000,Clasificado,7678,7373,6793,5200,6791,6434,6411,6020,7975,7166,12976,9882,90699
Guanacaste,2000,Chatarra,12809,17863,18797,10710,12973,15898,18594,16398,15198,14559,19799,18684,192282
Guanacaste,2000,Agria Cola,4,107,31,103,257,2,35,34,68,96,33,136,906
Guanacaste,2000,Cabrilla,21541,17019,31764,33453,23354,5131,4288,3107,4144,5242,5448,4061,158552
Guanacaste,2000,Pargo Seda,14109,25041,22838,31517,41231,38902,33076,26795,18834,18503,19336,16218,306400
Guanacaste,2000,Dorado,322978,327478,296581,198112,185896,228288,396484,595840,434430,581609,1025063,875447,5468206
Guanacaste,2000,Marlin Blanco,20174,27811,22774,30226,60945,34184,63941,62323,53042,30924,11205,28133,445682
Guanacaste,2000,Marlin Rosado,9071,14720,11882,16522,21463,14161,15704,11693,13218,10225,5293,12189,156141
Guanacaste,2000,Treacher,4324,6028,4877,3100,4397,3723,5320,4533,5677,7161,1807,1134,52081
Guanacaste,2000,Pez Vela,29265,49751,67103,37992,80217,49598,64416,70079,83065,46133,20147,39166,636932
Guanacaste,2000,Pez Espada,3051,6763,6906,8017,25767,37440,55935,43139,18056,24692,52002,64503,346271
Guanacaste,2000,Sardina,93,196,126,0,33,169,108,388,506,468,1201,1065,4353
Guanacaste,2000,Atun,30967,57458,61543,54080,86528,79013,117395,56999,33798,55179,53968,40805,727733
Guanacaste,2000,Cazon,81599,155161,138394,130109,139277,106014,99812,76848,125370,92151,108571,84319,1337625
Guanacaste,2000,Posta,140000,209489,152997,189518,317184,287397,280499,265613,234416,391310,213723,480264,3162410
Guanacaste,2000,Maco,828,244,1567,348,2446,230,213,947,238,20,386,0,7467
Guanacaste,2000,Camaron Blanco,28,282,479,233,36,18,240,24,13,34,40,200,1627
Guanacaste,2000,Camaron Cafe,0,299,122,90,125,0,0,0,8,24,0,0,668
Guanacaste,2000,Camaron Rosado,1355,2142,2584,1938,2714,931,3049,3569,2887,2483,6582,5615,35849
Guanacaste,2000,Camaron Fidel,1298,667,721,2186,531,3657,1205,1669,564,1928,1026,1364,16816
Guanacaste,2000,Camaron Camello,0,3026,22808,56,0,0,1697,590,0,0,96,0,28273
Guanacaste,2000,Camaron Real,0,1751,0,6596,15889,13691,13990,16161,13386,28940,10087,18937,139428
Guanacaste,2000,Camaron Titi,209,27,79,0,21,294,55,111,42,55,172,7,1072
Guanacaste,2000,Langosta Pacifica,766,1183,280,165,544,1038,746,535,349,178,735,659,7178
Guanacaste,2000,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,2000,Calamar,0,51,2699,159,0,1318,260,306,93,0,21,643,5550
Guanacaste,2000,Pulpo,1889,3334,1007,1758,3549,7051,12400,11521,7482,5557,6244,7746,69538
Guanacaste,2000,Pianguas,0,0,0,0,5,0,23,7,7,10,4,0,56
Guanacaste,2000,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,2000,Aleta Tiburon,20172,29045,28834,29480,48858,34581,33652,31815,27292,30641,25964,42000,382334
Guanacaste,2000,Filet,38,124,8,349,12,61,141,18,91,98,223,269,1432
Guanacaste,2000,Buche,0,0,0,0,0,0,1,0,0,0,0,0,1
Guanacaste,2000,Cangrejo,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,2000,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2000,Primera Grande,7466,24130,17504,19616,14468,9460,18837,16653,24097,10267,10032,12692,185222
Golfo de Nicoya,2000,Primera Pequena,114316,143074,119654,131037,73572,45417,64414,77359,83099,43857,53795,62933,1012527
Golfo de Nicoya,2000,Clasificado,41945,69359,45061,45543,23712,17680,23054,28012,26702,24567,30453,33333,409421
Golfo de Nicoya,2000,Chatarra,66164,121256,99981,88279,46015,31749,35454,58818,52334,46620,41328,42971,730969
Golfo de Nicoya,2000,Agria Cola,16965,28820,26865,25128,12474,4877,15664,17724,16738,9065,11124,15496,200940
Golfo de Nicoya,2000,Cabrilla,721,3131,294,178,1106,331,242,525,596,1157,241,440,8962
Golfo de Nicoya,2000,Pargo Seda,0,500,0,0,1396,0,160,32,280,264,0,44,2676
Golfo de Nicoya,2000,Dorado,48356,76021,16,2912,4528,7304,6404,724,180,29036,0,14958,190439
Golfo de Nicoya,2000,Marlin Blanco,408,218,0,0,0,0,1940,0,0,0,0,0,2566
Golfo de Nicoya,2000,Marlin Rosado,859,706,0,0,0,0,452,0,0,208,0,27,2252
Golfo de Nicoya,2000,Treacher,1158,80,16,0,0,28,156,0,0,0,0,0,1438
Golfo de Nicoya,2000,Pez Vela,9264,12404,0,888,2176,1364,296,120,532,1488,0,595,29127
Golfo de Nicoya,2000,Pez Espada,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2000,Sardina,115340,150024,77120,56132,65000,225028,172169,149025,239370,86036,6128,154338,1495710
Golfo de Nicoya,2000,Atun,17026,47113,19792,11791,8661,10147,18608,16735,16398,23270,26670,11671,227882
Golfo de Nicoya,2000,Cazon,9917,10246,3254,5725,1505,2327,5367,5315,1670,5053,1814,2630,54823
Golfo de Nicoya,2000,Posta,534,848,228,1302,231,429,315,189,468,1020,203,102,5869
Golfo de Nicoya,2000,Maco,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2000,Camaron Blanco,36203,37882,22464,12043,5604,2074,3868,31680,18124,11355,8820,32161,222278
Golfo de Nicoya,2000,Camaron Cafe,72,139,156,26,12,0,31,0,43,0,12,10,501
Golfo de Nicoya,2000,Camaron Rosado,3793,1453,2802,2302,4725,2503,2973,2830,1119,3861,1568,2869,32798
Golfo de Nicoya,2000,Camaron Fidel,3054,2697,5493,6308,6688,6575,7130,10868,7995,15366,7540,4246,83960
Golfo de Nicoya,2000,Camaron Camello,639,1362,1157,0,0,607,4695,1185,8666,3470,3811,13251,38843
Golfo de Nicoya,2000,Camaron Real,0,3420,0,1435,0,1123,3328,4605,9458,396,0,4264,28029
Golfo de Nicoya,2000,Camaron Titi,7744,1916,2364,421,2146,8610,7218,2811,3835,7551,6102,3460,54178
Golfo de Nicoya,2000,Langosta Pacifica,260,156,24,192,72,186,173,313,412,1820,2985,488,7081
Golfo de Nicoya,2000,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2000,Calamar,0,0,0,0,0,0,0,4,118,0,0,48,170
Golfo de Nicoya,2000,Pulpo,72,1380,0,16,0,284,0,20,4,0,16,4,1796
Golfo de Nicoya,2000,Pianguas,3315,4353,1995,1706,2181,1749,1555,2265,1695,1466,196,0,22476
Golfo de Nicoya,2000,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,2000,Aleta Tiburon,312,274,36,8,12,0,0,0,0,0,8,0,650
Golfo de Nicoya,2000,Filet,384,0,216,424,316,92,92,0,28,224,188,60,2024
Golfo de Nicoya,2000,Buche,0,0,0,8,0,0,0,0,0,0,0,0,8
Golfo de Nicoya,2000,Cangrejo,0,392,0,0,0,0,0,0,328,8,1456,1528,3712
Golfo de Nicoya,2000,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2000,Primera Grande,1037,1785,3173,1920,2676,1417,1362,1245,932,517,561,123,16748
Quepos,2000,Primera Pequena,22027,22874,25830,20734,27550,24587,32945,32735,31191,17122,32973,28614,319182
Quepos,2000,Clasificado,22292,19003,21755,26181,22877,14683,13314,10686,9585,7988,10987,12110,191461
Quepos,2000,Chatarra,24689,30190,24312,22482,29175,27940,28180,29375,25596,21285,26490,19555,309269
Quepos,2000,Agria Cola,2776,1615,2162,1854,1902,4332,6324,4793,3969,2946,3258,1028,36959
Quepos,2000,Cabrilla,2168,1350,2721,4380,4617,3027,2380,1372,1026,491,1215,2048,26795
Quepos,2000,Pargo Seda,7245,8551,9601,8898,12086,9835,9634,7328,6211,4337,3846,5030,92602
Quepos,2000,Dorado,161924,103196,44921,46408,63770,73900,55039,65807,60319,103766,259069,311950,1350069
Quepos,2000,Marlin Blanco,7737,4357,1681,7223,7920,9915,8101,12985,9657,8012,2053,2968,82609
Quepos,2000,Marlin Rosado,1877,807,600,694,1906,1958,1767,1219,1475,1809,445,2471,17028
Quepos,2000,Treacher,3249,4227,2215,1851,2474,2900,1448,1914,2720,2916,1246,1786,28946
Quepos,2000,Pez Vela,26100,57158,32377,18852,30875,34171,18284,29650,28629,20236,13503,24677,334512
Quepos,2000,Pez Espada,211,385,278,41,108,330,296,1679,112,140,136,8495,12211
Quepos,2000,Sardina,1453,25,126621,0,0,0,0,0,5,0,0,0,128104
Quepos,2000,Atun,11748,6907,1301,4921,5056,9329,15007,10170,11539,7631,2829,6043,92481
Quepos,2000,Cazon,11531,5964,11226,11659,15424,16916,14464,11293,12873,23067,5896,10646,150959
Quepos,2000,Posta,650,1221,3428,5692,3755,3814,1576,995,3957,9163,492,1838,36581
Quepos,2000,Maco,35,0,0,0,0,0,0,5,0,0,0,0,40
Quepos,2000,Camaron Blanco,9777,5729,5018,2872,2685,2144,2696,2260,5286,2892,3635,5608,50602
Quepos,2000,Camaron Cafe,104,835,406,269,201,0,7,0,36,0,179,46,2083
Quepos,2000,Camaron Rosado,13196,4704,5662,5008,8309,10658,12527,15015,8168,11521,4100,7704,106572
Quepos,2000,Camaron Fidel,14939,7849,17832,33305,49193,19674,22565,23912,15033,10017,8250,7953,230522
Quepos,2000,Camaron Camello,75,2468,887,111,0,0,4275,244,0,2998,406,0,11464
Quepos,2000,Camaron Real,0,0,0,387,0,0,0,306,601,0,0,4582,5876
Quepos,2000,Camaron Titi,5056,1455,1876,903,3349,4046,2251,1398,4634,7079,6333,4893,43273
Quepos,2000,Langosta Pacifica,0,0,0,0,0,0,2,16,3,4,5,0,30
Quepos,2000,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2000,Calamar,0,627,69,0,0,18,50,0,26,0,0,363,1153
Quepos,2000,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2000,Pianguas,2145,1708,1108,1103,825,1818,1519,1124,1785,2379,0,100,15614
Quepos,2000,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2000,Aleta Tiburon,0,40,192,89,36,195,176,113,118,80,224,75,1338
Quepos,2000,Filet,0,0,8,0,0,0,0,0,0,101,0,0,109
Quepos,2000,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,2000,Cangrejo,0,0,7,0,0,0,0,0,0,0,0,0,7
Quepos,2000,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Primera Grande,801,415,335,6,65,196,13,151,600,133,0,0,2715
Golfito,2000,Primera Pequena,3082,3545,3906,1756,2498,3332,2124,3637,1425,1265,340,2263,29173
Golfito,2000,Clasificado,306,348,409,316,477,344,44,0,124,20,9,1612,4009
Golfito,2000,Chatarra,68,127,228,108,379,452,75,151,3,112,144,182,2029
Golfito,2000,Agria Cola,0,0,27,0,0,11,0,19,0,0,43,44,144
Golfito,2000,Cabrilla,165,307,314,312,241,554,127,245,691,954,2221,374,6505
Golfito,2000,Pargo Seda,32,1021,1391,1927,3557,171,130,888,67,2142,2582,1388,15296
Golfito,2000,Dorado,158620,128749,100443,97342,105989,57796,46922,45462,69908,151597,242033,156674,1361535
Golfito,2000,Marlin Blanco,3792,2242,1900,4665,4971,10276,15795,8360,4059,8785,7084,3138,75067
Golfito,2000,Marlin Rosado,826,852,1191,1199,3572,1878,1231,787,993,1283,517,709,15038
Golfito,2000,Treacher,830,1196,2749,1165,2105,3382,1259,1664,432,512,276,70,15640
Golfito,2000,Pez Vela,17986,24382,30229,31775,28632,19767,18800,17259,18339,18795,4472,8318,238754
Golfito,2000,Pez Espada,265,225,313,1540,1275,9809,20347,4246,33,4132,918,5072,48175
Golfito,2000,Sardina,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Atun,1375,1037,1604,3425,4621,15865,12370,5362,2900,7162,4667,1638,62026
Golfito,2000,Cazon,13466,5898,5836,9359,12119,19394,13820,8474,5708,24888,11517,3773,134252
Golfito,2000,Posta,2161,2329,539,3414,5253,11292,2027,3292,4112,25544,5738,615,66316
Golfito,2000,Maco,0,27,0,38,46,71,0,0,0,0,98,0,280
Golfito,2000,Camaron Blanco,0,0,0,0,0,35,53,0,4,0,0,0,92
Golfito,2000,Camaron Cafe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Camaron Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Camaron Fidel,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Camaron Camello,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Camaron Real,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Camaron Titi,49,48,0,0,0,11,0,0,5,0,0,0,113
Golfito,2000,Langosta Pacifica,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Calamar,4,4,0,0,0,4,8,0,2,0,0,0,22
Golfito,2000,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Pianguas,425,255,408,802,525,652,28,268,99,0,0,0,3462
Golfito,2000,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Aleta Tiburon,516,186,92,367,489,890,216,551,75,1929,696,169,6176
Golfito,2000,Filet,386,0,0,0,0,0,0,0,0,0,0,0,386
Golfito,2000,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,2000,Cangrejo,6,6,0,0,0,63,26,0,14,0,0,0,115
Golfito,2000,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Primera Grande,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Primera Pequena,9414,19471,38785,49113,38057,30738,9733,8661,22079,31213,31097,19456,307817
Mar Caribe,2000,Clasificado,1779,7507,13516,24002,15036,11083,10358,10888,22755,23040,17817,6426,164207
Mar Caribe,2000,Chatarra,4111,3844,2157,2462,1767,2589,977,932,3489,18591,32141,14967,88027
Mar Caribe,2000,Agria Cola,0,0,0,0,0,41,0,0,0,0,0,0,41
Mar Caribe,2000,Cabrilla,30,41,7,40,13,242,77,131,84,1157,0,704,2526
Mar Caribe,2000,Pargo Seda,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Dorado,0,18,100,174,0,1586,702,0,0,0,0,0,2580
Mar Caribe,2000,Marlin Blanco,932,1504,712,676,1555,5968,2877,0,0,0,0,0,14224
Mar Caribe,2000,Marlin Rosado,267,276,337,125,231,0,0,0,0,0,0,0,1236
Mar Caribe,2000,Treacher,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Pez Vela,15,101,455,45,496,221,69,0,0,0,0,0,1402
Mar Caribe,2000,Pez Espada,18,345,143,0,195,732,460,0,0,0,13,0,1906
Mar Caribe,2000,Sardina,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Atun,2463,2739,4436,43,3745,7652,2399,107,0,315,0,0,23899
Mar Caribe,2000,Cazon,3834,4464,4929,3875,5687,9455,3648,3780,7584,6867,4730,4066,62919
Mar Caribe,2000,Posta,238,836,3129,5631,6672,4923,4713,7066,2124,4202,789,155,40478
Mar Caribe,2000,Maco,0,0,0,0,107,0,0,0,0,0,0,0,107
Mar Caribe,2000,Camaron Blanco,0,0,143,263,412,358,544,239,241,29,160,190,2579
Mar Caribe,2000,Camaron Cafe,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Camaron Rosado,435,857,983,1647,1641,865,925,677,551,377,307,618,9883
Mar Caribe,2000,Camaron Fidel,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Camaron Camello,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Camaron Real,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Camaron Titi,1767,1931,4404,5890,2228,2219,1878,3915,8942,10393,5562,3546,52675
Mar Caribe,2000,Langosta Pacifica,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Langosta Caribe,141962,46998,10324,2626,270,494,17456,9810,1536,3086,2829,33723,271114
Mar Caribe,2000,Calamar,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Pianguas,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Aleta Tiburon,8,70,59,170,403,339,790,328,23,59,23,6,2278
Mar Caribe,2000,Filet,0,0,0,0,0,366,0,0,82,0,0,0,448
Mar Caribe,2000,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,2000,Cangrejo,0,0,0,0,0,0,0,0,0,90,98,0,188
Mar Caribe,2000,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1999,Primera Grande,0,29,5,13,81,63,159,48,46,9,0,0,453
Guanacaste,1999,Primera Pequena,9065,7638,4272,4911,17454,18533,22029,13519,12674,11477,10362,12376,144310
Guanacaste,1999,Clasificado,15033,18755,30705,18767,40928,17661,20925,10760,10658,17039,43120,9160,253511
Guanacaste,1999,Chatarra,18788,12237,5540,14269,15316,14579,15925,20324,19367,12002,18664,16923,183934
Guanacaste,1999,Agria Cola,430,660,133,79,1230,261,630,173,247,1203,578,145,5769
Guanacaste,1999,Cabrilla,19146,22915,50469,34402,50638,26443,23007,11190,6574,14015,17662,22553,299014
Guanacaste,1999,Pargo Seda,31052,17267,19153,13041,37547,27986,35117,75108,35754,16432,29079,22711,360247
Guanacaste,1999,Dorado,115022,107915,33905,62906,93310,106116,123829,78021,124385,291523,619768,657644,2414344
Guanacaste,1999,Marlin Blanco,22419,40591,27929,25468,89110,78422,73407,27775,59443,29721,25548,54286,554119
Guanacaste,1999,Marlin Rosado,10024,33576,25804,21108,42555,36141,40226,9786,17537,13766,13803,28317,292643
Guanacaste,1999,Treacher,9469,33612,26741,21002,33567,23855,28166,23336,27710,21019,12480,4835,265792
Guanacaste,1999,Pez Vela,30927,39579,31873,39220,88149,68063,84995,48692,80076,107552,32413,22542,674081
Guanacaste,1999,Pez Espada,6461,7796,8498,6292,7422,7265,22609,2230,13455,2064,4010,5018,93120
Guanacaste,1999,Sardina,64529,0,0,0,64,784,92,114,45,3,48,270,65949
Guanacaste,1999,Atun,23687,58822,39085,55085,100811,67555,139601,31609,45380,33060,22784,38171,655650
Guanacaste,1999,Cazon,79917,145546,140280,93488,149733,79944,139623,58677,172504,187763,149379,157537,1554391
Guanacaste,1999,Posta,50932,107269,80472,50113,85145,59323,111788,29319,124237,106820,140305,249187,1194910
Guanacaste,1999,Maco,1809,1857,6252,6145,4443,1254,3968,4390,4284,1849,364,1417,38032
Guanacaste,1999,Camaron Blanco,601,256,92,52,79,116,166,125,663,433,37,72,2692
Guanacaste,1999,Camaron Cafe,0,326,0,0,75,173,195,25,4,134,9,0,941
Guanacaste,1999,Camaron Rosado,20735,952,229,6401,2459,7355,1506,16370,5751,2330,841,4257,69186
Guanacaste,1999,Camaron Fidel,11718,5450,5797,3251,1581,1041,1703,2679,9625,10707,19879,3800,77231
Guanacaste,1999,Camaron Camello,1834,0,0,10960,0,0,156,0,0,225,50,1235,14460
Guanacaste,1999,Camaron Real,0,2293,929,856,20525,24676,10319,40509,27090,19412,14777,1541,162927
Guanacaste,1999,Camaron Titi,360,0,54,84,7,110,92,93,178,649,230,0,1857
Guanacaste,1999,Langosta Pacifica,108,26,0,37,112,259,723,345,56,8,223,430,2327
Guanacaste,1999,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1999,Calamar,0,0,0,277,76,92,166,0,71,0,0,0,682
Guanacaste,1999,Pulpo,637,1186,50,2228,10634,18898,21560,10814,2839,1312,2794,1751,74703
Guanacaste,1999,Pianguas,59,34,0,0,2,0,4,80,15,0,0,1,195
Guanacaste,1999,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1999,Aleta Tiburon,8220,14846,14321,9969,23957,8120,14086,7684,20191,19712,25421,30893,197420
Guanacaste,1999,Filet,198,144,23,0,6,208,325,97,125,108,14,2,1250
Guanacaste,1999,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1999,Cangrejo,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1999,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,1999,Primera Grande,10628,11534,10533,22881,39836,40992,29304,17022,17568,20818,20616,5509,247241
Golfo de Nicoya,1999,Primera Pequena,151051,79061,98934,147553,159949,182898,152872,97009,77544,110741,97413,105551,1460576
Golfo de Nicoya,1999,Clasificado,36627,35483,44679,45059,50378,60933,55701,34022,29499,39452,44552,44600,520985
Golfo de Nicoya,1999,Chatarra,64295,54601,97834,102367,84786,91932,78683,87269,115968,96123,100265,114917,1089040
Golfo de Nicoya,1999,Agria Cola,16221,11291,17571,24552,44751,53516,38858,19664,25313,27884,25953,24082,329656
Golfo de Nicoya,1999,Cabrilla,1750,10779,956,282,737,3938,2532,2335,735,716,1025,950,26735
Golfo de Nicoya,1999,Pargo Seda,46,4140,336,848,0,1896,448,12,14812,856,37204,588,61186
Golfo de Nicoya,1999,Dorado,1432,356,3856,13371,9028,11209,6112,6452,680,29216,10412,94712,186836
Golfo de Nicoya,1999,Marlin Blanco,0,0,580,0,2668,7096,918,232,3855,412,0,216,15977
Golfo de Nicoya,1999,Marlin Rosado,0,0,484,34,0,4087,1520,440,347,396,164,300,7772
Golfo de Nicoya,1999,Treacher,0,1174,4312,1780,1060,1580,306,380,1756,180,12,756,13296
Golfo de Nicoya,1999,Pez Vela,228,3764,12740,6524,5544,9934,4016,7709,7861,18298,3360,1231,81209
Golfo de Nicoya,1999,Pez Espada,0,0,0,0,280,0,0,0,232,15,0,124,651
Golfo de Nicoya,1999,Sardina,222764,106739,137044,130525,168644,179499,85340,76112,141744,139698,167645,166142,1721896
Golfo de Nicoya,1999,Atun,22048,12006,16705,29146,12632,38025,11531,4150,9563,28858,60801,10575,256040
Golfo de Nicoya,1999,Cazon,11525,10933,10203,9808,8671,20908,20877,6039,9054,31158,10368,4721,154265
Golfo de Nicoya,1999,Posta,291,141,762,2378,1040,8476,764,3004,673,5204,1743,591,25067
Golfo de Nicoya,1999,Maco,366,0,0,0,6780,3576,190,676,1368,80,1192,469,14697
Golfo de Nicoya,1999,Camaron Blanco,60482,50669,33334,12077,6050,2053,5788,32706,40099,13154,15663,127808,399883
Golfo de Nicoya,1999,Camaron Cafe,5,310,1106,136,135,31,178,81,61,149,0,127,2319
Golfo de Nicoya,1999,Camaron Rosado,6114,1341,3124,5230,4578,7348,6114,4895,2269,2762,2088,3051,48914
Golfo de Nicoya,1999,Camaron Fidel,2417,2062,3114,3493,10426,12454,15910,14436,4978,10140,9114,3665,92209
Golfo de Nicoya,1999,Camaron Camello,85,0,808,13756,1002,0,182,1624,299,3530,1254,69,22609
Golfo de Nicoya,1999,Camaron Real,554,762,478,1391,1010,539,2270,0,988,1891,6319,1440,17642
